nbr_delin_id,var_delin_nombre,var_delin_pandilla,var_delin_apodo,var_delin_status
3912,Ashley Gillespie,Lake,lee-harrison,Activo
3913,Ryan Gill,West,french,Activo
3914,Jill Robertson,New,rogers,Activo
3915,Alexander Reilly DDS,East,wade,Activo
3916,Austin Dalton,South,rowland,Activo
3917,James Woodward,New,davis,Activo
3918,Stephen Miller,South,ross,Activo
3919,Jack Clark,Lake,lopez-ramos,Activo
3920,Megan Rose,West,lopez,Activo
3921,Christopher Williams,Port,cooper,Activo
3922,Amanda Black MD,North,burke,Activo
3923,Stephanie Bartlett,East,nguyen,Activo
3924,Richard Howard,New,middleton,Activo
3925,Katherine Barrera,North,garcia,Activo
3926,Eric Stevens,North,johnson,Activo
3927,Dustin Brown,New,klein,Activo
3928,Luis Sullivan,Port,ward,Activo
3929,Maria Peterson,Port,jacobs,Activo
3930,Lisa Nelson,East,bowers-herring,Activo
3931,Joshua Anderson,New,good,Activo
3932,Patricia Everett,South,foster,Activo
3933,Mrs. Megan Lopez,North,shaw-ward,Activo
3934,Javier Koch,Port,chan,Activo
3935,Timothy Johnson,East,hayes-campbell,Activo
3936,Alicia Moss,West,smith,Activo
3937,William Smith,North,reyes-callahan,Activo
3938,Anthony Fernandez,New,rodriguez,Activo
3939,Nicholas Parker,East,wilson,Activo
3940,Katherine Black,Port,cline,Activo
3941,Antonio Wilson,Port,wong,Activo
3942,Colleen Ramirez,North,walters,Activo
3943,Sarah Arroyo,Lake,parker,Activo
3944,Richard Riley,Port,pittman,Activo
3945,Alexandria Sanchez,East,johnson,Activo
3946,Arthur Norman,East,thomas,Activo
3947,Melissa Rogers,New,duarte-bruce,Activo
3948,Amber Pope,New,spears-hendricks,Activo
3949,Michael Baker,Lake,davenport-moore,Activo
3950,Destiny Sims,Lake,walker,Activo
3951,Megan Guzman,South,johnson-vaughn,Activo
3952,Joshua Sullivan,South,morton-mclaughlin,Activo
3953,Christopher Dean,South,watson,Activo
3954,Mary Trujillo,East,bryan-greer,Activo
3955,Joseph Owens,West,taylor,Activo
3956,Jeff Mason,West,knight-mccormick,Activo
3957,Kathleen Anderson,Lake,cole,Activo
3958,Lauren Velasquez,Port,wheeler,Activo
3959,Stephanie Simpson,South,smith-estrada,Activo
3960,Thomas Brown,South,butler-smith,Activo
3961,James Sullivan,Lake,mullen-mullen,Activo
3962,Cody Ochoa,South,ramirez,Activo
3963,Christopher Thomas,Port,evans-barnett,Activo
3964,Philip Nguyen,Lake,henderson,Activo
3965,Christopher Neal,New,schwartz,Activo
3966,Karen Butler,North,hart-anderson,Activo
3967,Karen Wilcox,South,patton-walker,Activo
3968,Dawn Woods,West,levine,Activo
3969,Caitlin Woods,South,watson-snyder,Activo
3970,Holly Lewis,Lake,king-walker,Activo
3971,Adriana Mcdonald,New,williams-park,Activo
3972,Paula Martinez,Lake,lawrence,Activo
3973,Patrick Mason,New,kelly,Activo
3974,Brittany Erickson,North,pollard,Activo
3975,Marcus Weiss,East,young,Activo
3976,Jonathan Donovan,New,harris,Activo
3977,Stephanie Ayers,Port,wang,Activo
3978,Cassandra Wilson,Port,martinez,Activo
3979,Jared Walker,New,bryant,Activo
3980,Brandon Perry,New,kennedy,Activo
3981,Teresa Davis,East,stewart,Activo
3982,Brian Green,Lake,harrison,Activo
3983,Jonathan Smith,New,clark,Activo
3984,Rachel Pratt,East,shannon,Activo
3985,Travis Wright,East,campos,Activo
3986,Mary Davis,New,brown,Activo
3987,Melissa Brooks,East,reed,Activo
3988,Melissa Hale,East,cummings,Activo
3989,Jessica Day,East,moss,Activo
3990,Melissa Wright,East,cooke,Activo
3991,April Burke,New,riley,Activo
3992,Daniel Griffin,Lake,robinson-hartman,Activo
3993,Joel Roth,South,sloan-davis,Activo
3994,Natalie Brown,South,brown,Activo
3995,Aaron Adams,East,mitchell,Activo
3996,Christopher Henry PhD,North,adams,Activo
3997,Jillian Gould,North,hill-rogers,Activo
3998,Wanda Harris,New,monroe,Activo
3999,Tammy Schroeder,Lake,rivera,Activo
4000,Sean Shaffer,East,oconnell,Activo
4001,Amanda Rodriguez,Port,ferguson-lewis,Activo
4002,Kim Dickerson,North,collins-walker,Activo
4003,Brendan Burton,Lake,pratt,Activo
4004,Erin Clay,Lake,adkins,Activo
4005,Timothy Mcgee,West,williams,Activo
4006,Shelly Yang,North,kelly-kerr,Activo
4007,Jacob Stevens,South,mccarthy,Activo
4008,Mary Hicks,West,anderson,Activo
4009,Nicholas Cox,South,francis,Activo
4010,Victoria Gates,Port,hernandez,Activo
4011,Wanda Shaw,South,wright,Activo
4012,Ruth Dodson,New,hull-johnson,Activo
4013,Cynthia Gates,South,butler,Activo
4014,Leonard Chandler,South,patterson,Activo
4015,Michelle Massey,West,davidson,Activo
4016,Karen Jones,New,english,Activo
4017,Christian Scott,Lake,english,Activo
4018,Stephen Johnson,Port,dougherty-braun,Activo
4019,Dominique Ramirez,South,ruiz,Activo
4020,Sandy Brown,South,ball-hall,Activo
4021,Hannah Flowers,Port,chavez,Activo
4022,Ricardo Jenkins,East,henderson-williams,Activo
4023,Don Reyes,New,barry,Activo
4024,James Davis,Lake,santiago,Activo
4025,Amy Hodges,South,neal,Activo
4026,Ryan Lambert,East,dunlap-buchanan,Activo
4027,Elizabeth Mcconnell,North,chavez-johnson,Activo
4028,Natalie Lloyd,South,reynolds,Activo
4029,Pamela Mckenzie,West,hall-peterson,Activo
4030,Richard Smith,Port,christian-martinez,Activo
4031,Matthew Castro,New,bender,Activo
4032,John Payne,East,salazar,Activo
4033,Robert Garrett,East,mullins-taylor,No Activo
4034,Kimberly Scott,East,kennedy,Activo
4035,Hailey Brown,West,hubbard,Activo
4036,Christopher Russell,North,smith,Activo
4037,Kara Gordon,New,gonzalez-david,Activo
4038,Patrick Fletcher,Lake,webster,Activo
4039,Jonathan Velasquez,Lake,chavez,Activo
4040,Steven Singleton,Lake,callahan,No Activo
4041,Juan Jordan,West,patton,Activo
4042,Jodi Medina,East,lamb,Activo
4043,Diana Barnett,West,galloway-walker,Activo
4044,Karen Wilson,South,madden,Activo
4045,Christopher Bonilla,East,owens,Activo
4046,Jonathan Sanders,Lake,stephens-thomas,Activo
4047,William Jones,North,knight,Activo
4048,Angela Matthews,North,chambers,Activo
4049,Lori Porter,New,williams,Activo
4050,Autumn Smith,Lake,frazier,Activo
4051,Cody Chang,North,thompson,Activo
4052,Roger Kline,Port,taylor,Activo
4053,Melissa Moon,North,blair,Activo
4054,Dominique Carlson,North,lewis,Activo
4055,Alice Torres,New,powers-harris,Activo
4056,Michelle Richardson,East,davis,Activo
4057,Charles Gomez,West,torres,Activo
4058,Philip Jones,Port,howell,Activo
4059,Jennifer Martinez,Lake,allen,Activo
4060,Jessica Perez,Port,montgomery,Activo
4061,Melissa Morales,North,cannon-bruce,Activo
4062,Caroline Pham,Lake,vincent-cisneros,Activo
4063,Jessica Gaines,Lake,may,Activo
4064,Sherry Graves,Port,keller,Activo
4065,Theresa Romero,East,adams,Activo
4066,Juan Ritter,New,romero,Activo
4067,Amanda Moreno,West,foster-thompson,Activo
4068,Larry Hall,West,knight-martinez,Activo
4069,Sara Shaw,Lake,yoder,Activo
4070,Shaun Marshall,New,curtis,Activo
4071,Wesley Chapman,South,robinson-chen,Activo
4072,Ashley Gomez,South,olson,Activo
4073,Brandon Hoover,East,johnson,Activo
4074,Jason Vazquez,Port,williams-roberts,Activo
4075,Lorraine Foster,New,hebert,Activo
4076,Brian Wang,Lake,owens,Activo
4077,Matthew Hernandez,South,petersen,Activo
4078,Michael Anderson,East,galvan,Activo
4079,Michele Christensen,Lake,smith-ward,Activo
4080,Brittany Lewis,Port,butler-murphy,Activo
4081,William Munoz,New,martin,Activo
4082,Jacob Mullins,Port,wilson-lewis,Activo
4083,Christine Wong,New,delgado-li,Activo
4084,Juan Harmon,Port,young,Activo
4085,Felicia Stanley,West,reid,Activo
4086,Douglas Avery,New,alvarez,Activo
4087,Zachary Kerr,New,kelly,Activo
4088,Margaret Walker,New,zhang-watkins,Activo
4089,Kyle Perry,New,mueller,Activo
4090,Jessica Allen,New,gibson,Activo
4091,William Norris,Lake,arellano,Activo
4092,Daniel Cobb,West,ho,Activo
4093,Michael Leach,New,walker-mitchell,Activo
4094,Robert Hughes,East,park,Activo
4095,Juan Moore,New,gomez,Activo
4096,Kimberly Little,West,hernandez,Activo
4097,Shannon Padilla,North,leach,Activo
4098,Richard Banks,East,sherman,Activo
4099,Daniel Grant,East,rose,Activo
4100,Chad Morgan,East,williams,Activo
4101,Gordon Webb,West,meyer-taylor,Activo
4102,Travis Brown,East,chambers-clarke,Activo
4103,Tara Clark,East,duarte-king,Activo
4104,Carl Miller,East,sanchez,Activo
4105,Bob Henderson,North,alexander,Activo
4106,Steven Coleman,Port,johnson,Activo
4107,Ricky Doyle,Port,hurst,Activo
4108,Amy Munoz,East,willis,Activo
4109,Steven Barnes,East,nielsen,No Activo
4110,Donna Moore,West,hutchinson,No Activo
4111,Juan Kim,New,lewis,Activo
4112,Anita Roy,North,rodriguez,Activo
4113,Jennifer Williams,South,frazier,Activo
4114,Maurice Garcia,Port,stafford-cole,Activo
4115,Jenna Ellison,Port,love,Activo
4116,Julie Mora,South,thompson,Activo
4117,Ryan Fox,West,abbott,Activo
4118,Wesley Harris,South,mosley-lucero,Activo
4119,Mr. Henry Dickerson,Lake,castro,Activo
4120,Carol Hines,Port,garcia,Activo
4121,Tara Moore,Lake,barnes,Activo
4122,Stephanie Ross,East,henderson-carter,Activo
4123,Sandra Garcia,South,james,Activo
4124,Erin Santiago,Lake,perez,Activo
4125,Jared Sanford,North,rodgers,Activo
4126,William Grimes,South,rosales,Activo
4127,Sean Bowen,New,hall,Activo
4128,Christine Moore,New,warner,Activo
4129,Jennifer Powell,North,cook,Activo
4130,Rhonda Acosta,Port,scott,Activo
4131,Emily Cooper,South,watson,No Activo
4132,Kara Williams,New,owen,Activo
4133,Zachary Chang,Lake,mills,Activo
4134,Jennifer Reed,North,chen,No Activo
4135,Michelle Smith,West,steele-lawson,Activo
4136,Keith Wallace,East,james,Activo
4137,Bradley Cook,North,lynch,Activo
4138,Douglas Hurley,North,hill-neal,Activo
4139,Jill Glass,South,mitchell,Activo
4140,Kelly Patterson,Port,nichols-donaldson,Activo
4141,Courtney Whitaker,Lake,pena,Activo
4142,Julie Porter,Port,alvarez,Activo
4143,Tammy Lee,Lake,hudson,Activo
4144,Alicia Hawkins,South,weber-ball,Activo
4145,Jon Montgomery,North,clark,Activo
4146,Tara Howell,Lake,morrison,Activo
4147,Elizabeth Ibarra,New,bradshaw,Activo
4148,Mr. Todd Thompson,Port,ortiz-boyd,Activo
4149,Ronald Chambers,North,coleman,Activo
4150,Monica Jefferson,Lake,harris,Activo
4151,Ryan Jones,South,johnson,Activo
4152,Robert Stewart,New,moore,Activo
4153,Jonathan Walker,New,harris-daniels,Activo
4154,Heather Hinton,West,bishop-trevino,Activo
4155,Michelle Robinson,North,oneill,Activo
4156,Rodney Clark,Port,ayers-lee,Activo
4157,Amanda Martin,Port,long-allison,Activo
4158,Tracy Brown,West,dodson,Activo
4159,Shari Stokes,South,parker,Activo
4160,Barbara Richardson,North,sanchez,Activo
4161,Robert Doyle,West,wood,Activo
4162,Patrick Long,New,shepard,Activo
4163,Lori Patel,South,johnson-phillips,Activo
4164,Derek West,North,white,Activo
4165,David Craig,New,singleton-marshall,Activo
4166,Justin Tran,South,james-walker,Activo
4167,Scott Myers,West,phillips,Activo
4168,Jason Yates,Port,green-daniel,Activo
4169,Jacob Marshall,West,bright,Activo
4170,Mary Morris,New,knight,Activo
4171,Christopher Cook,North,ferguson,Activo
4172,Rose Hill,South,anderson,No Activo
4173,Tina Thompson,Lake,johnson-montgomery,Activo
4174,Jennifer Davis,New,johnson-williams,Activo
4175,Alexander Roach,Port,gomez,Activo
4176,Carlos Miller,Port,hall,Activo
4177,Mary Lawson,West,cruz,Activo
4178,Larry Clark,South,martinez-rowe,Activo
4179,Kevin Church,Lake,gates-wells,Activo
4180,Cassandra Sharp,North,dunn-kelly,Activo
4181,Christopher Gutierrez,Port,vega-schroeder,Activo
4182,Karen Maxwell,North,bates,Activo
4183,Brandy Valencia,New,tucker,Activo
4184,Scott Armstrong,South,rojas,Activo
4185,Paul Brooks,North,mata-daniels,Activo
4186,Jeffrey Bell,South,sanchez-kirk,Activo
4187,Michelle King,East,harris,Activo
4188,Christine Kennedy,Port,jones,Activo
4189,Jennifer James PhD,East,oconnor,Activo
4190,Shane Wilson,South,marks,Activo
4191,Erin Campbell,Lake,cook,Activo
4192,Elizabeth Campbell,New,hart-barnes,Activo
4193,Brandon Bowen,East,williams-chapman,Activo
4194,Adam Anderson,North,garcia,Activo
4195,Julie Ward,North,campbell,Activo
4196,Michael Cameron,North,jones,Activo
4197,Kristie Nguyen,New,wade-warren,Activo
4198,John Stevens,South,thomas-jackson,Activo
4199,Nicole Rivera,East,smith,Activo
4200,Gene Edwards,North,love-guerra,Activo
4201,Richard Green,South,williams,Activo
4202,Ann Benson,South,wagner,Activo
4203,Robert Bradshaw,West,beck,Activo
4204,Travis Strong,South,green,No Activo
4205,April Ochoa,West,mccoy,Activo
4206,Samuel Fernandez,West,butler-weeks,Activo
4207,Randy Howard,East,reilly-bowen,Activo
4208,Doris Black,New,padilla-garrison,Activo
4209,Andrea Scott,West,rivera-moreno,Activo
4210,William Hopkins,West,garcia-gray,Activo
4211,William Barnett,North,ramirez-perez,Activo
4212,Gary Sanders,Port,bryant-walker,Activo
4213,Sean Roth,South,mitchell,Activo
4214,Kiara Knox,East,anderson,Activo
4215,Jessica Thomas,East,mitchell-davis,Activo
4216,Tonya Woodard,Port,simmons,Activo
4217,Teresa Garrett,Lake,flores,Activo
4218,Wendy Flores,New,tucker-young,Activo
4219,Jessica Turner,North,ballard,Activo
4220,Andre Chavez,South,ferguson,Activo
4221,Danielle Larson,North,park-cruz,Activo
4222,Paula Gomez,South,garza-banks,Activo
4223,Brittany Knight,East,hoffman,Activo
4224,Debbie Brown,North,peterson-henry,Activo
4225,Scott Nguyen,West,wallace,Activo
4226,Keith Chandler,Port,glenn,Activo
4227,James Robinson,West,hudson,Activo
4228,Sandy Taylor,South,spence,Activo
4229,Heather Walker MD,Port,bowman,Activo
4230,Dakota Roth,North,drake-cook,Activo
4231,Cody Goodwin,West,smith,Activo
4232,Kevin Carter,North,mcclure,Activo
4233,Nicole Conway,New,powell-parker,Activo
4234,Joanne White,New,solomon,Activo
4235,Justin Terrell,Lake,medina,Activo
4236,Mark Martinez,New,gonzalez-mathews,Activo
4237,Kayla Lara,East,miller-adkins,Activo
4238,Nicole Weaver,New,smith-brown,Activo
4239,James Brooks,South,hill-jordan,Activo
4240,Christian Edwards,Port,fox,Activo
4241,Kelly Evans,East,jones,Activo
4242,Karen Rodriguez,West,brown,Activo
4243,Adrienne Jones,South,delgado-saunders,Activo
4244,Gary Gonzales,Lake,diaz,No Activo
4245,Jeremy Wade,South,stone,Activo
4246,Shannon Anderson,West,knight,Activo
4247,Corey Henry,Port,watson-robinson,Activo
4248,Lori Contreras,New,mosley,Activo
4249,Patrick Martin,South,guerrero-grant,Activo
4250,Jason Reid,New,fry,Activo
4251,Amy Lewis,Lake,brown,No Activo
4252,Felicia Flynn,Lake,woodward-jefferson,Activo
4253,Lisa Gibson,West,gill,Activo
4254,Pamela Patterson,North,martinez-may,Activo
4255,Crystal Diaz,East,robinson,Activo
4256,Rebecca Hart MD,Port,simmons,Activo
4257,Jennifer King,Lake,stewart-li,No Activo
4258,Brandi Fletcher,West,leach,Activo
4259,Kenneth Snyder,New,clay-patrick,Activo
4260,Stefanie Nguyen,East,smith-wilson,Activo
4261,Samantha Byrd,New,blanchard-brown,Activo
4262,Wesley Shaw,South,david,No Activo
4263,Caitlin Haynes,South,moreno-mcgee,Activo
4264,Tyler Williams,South,franco,Activo
4265,Rachel Garcia,East,holt,Activo
4266,Kim Smith,East,mason,Activo
4267,Tammy Mitchell,Lake,vega-ryan,Activo
4268,Kristin Bell,West,cain-martinez,Activo
4269,James Jenkins,Port,curtis,Activo
4270,Joseph Anderson,New,phillips,Activo
4271,Jordan Williams,South,ingram,Activo
4272,Eric Ross,Port,olsen-cooper,Activo
4273,Sharon Jones,Port,ford-weaver,Activo
4274,Tony Cox,North,mercado,Activo
4275,Selena Wall,North,drake,Activo
4276,Tamara Perez,North,fletcher,Activo
4277,Rebecca Garcia,East,johnson,Activo
4278,Timothy Watson,North,garrison-davis,Activo
4279,Evan Peterson,East,murphy,Activo
4280,Kathleen Miller,New,powell-rivera,Activo
4281,Cody Roman,Lake,salinas,Activo
4282,Rachel Gonzales,East,wilson,Activo
4283,Christine Harris,New,collins,Activo
4284,Alexandria Walters,South,nguyen,Activo
4285,Billy Martinez,South,glass,Activo
4286,David Glenn,West,jones-johnson,Activo
4287,Vanessa Hickman,South,bryant-becker,Activo
4288,James Rice,Lake,ramirez,No Activo
4289,Matthew Smith,Lake,joseph,Activo
4290,Kathy Hood,East,gilbert-parks,Activo
4291,Lori Lopez,West,morgan,Activo
4292,Angela Mcclure,Port,preston-hernandez,Activo
4293,Clayton Benson,South,wolfe-hodge,Activo
4294,William Howell,East,cuevas,Activo
4295,Maria Gordon,Lake,phillips-richardson,Activo
4296,Scott Ponce,East,brooks,Activo
4297,Jose Morales,South,burgess-harris,Activo
4298,Deanna Smith,South,page,Activo
4299,James Johnson,West,vasquez-lynch,Activo
4300,Brian Robbins,West,cooper-patton,Activo
4301,Terry Hunter,Port,miller,Activo
4302,Danielle Anderson,West,king,Activo
4303,Alan Hogan,North,miller,Activo
4304,Andrew Moore,South,cox-roberts,Activo
4305,Natalie Shea,North,webb,Activo
4306,Vickie Chapman,New,fischer-guzman,Activo
4307,Elizabeth Johnson,West,austin,Activo
4308,Michael Lewis,North,ramirez,Activo
4309,Michelle Petty,Lake,johnson,Activo
4310,James Hall,North,russell-sanders,Activo
4311,Christopher Jackson,Port,wilson,Activo
4312,Kayla Walker,Lake,wilcox,Activo
4313,Michael Estrada,West,thompson,Activo
4314,Michelle Donovan,Port,atkinson,Activo
4315,William Frank,Port,moore,Activo
4316,Anthony Baird,New,johnson-white,Activo
4317,Karen King,South,carpenter,Activo
4318,Robert Russell,Port,thomas-pierce,Activo
4319,Cameron Gillespie,East,hall,Activo
4320,Thomas Lane,New,parrish-coleman,Activo
4321,David Walters,New,wilson,Activo
4322,Juan Ford,New,owens,Activo
4323,Maria Parks,North,carter,Activo
4324,Melanie Gentry,North,simon,Activo
4325,Robert Becker,South,woodward,No Activo
4326,James Saunders,East,bradley,Activo
4327,Dale Warren,Lake,nolan,Activo
4328,Kyle Lowery,South,young-skinner,Activo
4329,Maria Garcia,North,garner,Activo
4330,Crystal Fritz,West,rios,Activo
4331,Suzanne Edwards,West,bowman,Activo
4332,Patricia Kim,Port,small-campbell,Activo
4333,Ryan Wilcox,South,george,Activo
4334,Andrea Ryan,North,torres,Activo
4335,Christian Suarez,Lake,weiss-williams,Activo
4336,Ashley Walls,Lake,hamilton-hull,Activo
4337,Michael Berg,East,harrington-perez,Activo
4338,Andrew Phillips,Lake,aguilar-sanders,Activo
4339,Steven Joseph,Port,schneider,Activo
4340,Michelle Bass,South,martinez,Activo
4341,Sarah Gutierrez,Lake,byrd,Activo
4342,Laura Snyder,North,hall-gibson,Activo
4343,Erin Klein,Lake,johnson,Activo
4344,Kristy Hawkins,South,williams-perez,Activo
4345,Janet Brown,East,bradshaw,Activo
4346,David Fuller,North,sims-snow,Activo
4347,Brian Hudson,Port,greene,Activo
4348,Kyle Young,North,fleming,Activo
4349,Melissa Lopez,East,mathis,Activo
4350,Andre Frank,North,marshall-burch,Activo
4351,Destiny Kelly,East,bell,Activo
4352,Brian Hicks,South,christian-casey,Activo
4353,Rachael Norman,North,sutton,Activo
4354,Paula Davis,East,blake,Activo
4355,Terri Armstrong,Port,jimenez,Activo
4356,Karen Taylor,North,hall,Activo
4357,Amber Martin,East,knight,Activo
4358,Luke Wallace,Port,hooper,Activo
4359,Jeffrey Griffin,East,hurley-weiss,Activo
4360,Alexander Knight,Lake,cook-thomas,Activo
4361,Natalie Weber,South,floyd,Activo
4362,Christine Jones,Lake,mcdaniel-rodriguez,Activo
4363,Hayden Haas,West,watson,Activo
4364,Paula Henderson,New,bell,Activo
4365,Sarah Gutierrez,North,harmon,Activo
4366,Daniel Norman,West,berry,Activo
4367,Nancy Simpson,Lake,king-pena,Activo
4368,Alexander Bell,New,norris,Activo
4369,Dawn Jordan,Lake,price,Activo
4370,Emily Williams,New,vaughan-rivera,Activo
4371,Barbara Jackson,New,medina,Activo
4372,Keith Kirby,Lake,kane,Activo
4373,Alyssa Martin,West,leonard-martinez,Activo
4374,Alicia Hodge,New,rosales-hoffman,Activo
4375,Judy Garcia,Port,gonzalez-farmer,Activo
4376,Sarah Wise,Lake,mckinney,Activo
4377,Kyle Buchanan,New,hammond,Activo
4378,Douglas Combs,Lake,wright-nguyen,Activo
4379,Danielle Walter,South,salazar-garcia,Activo
4380,Kenneth Humphrey,New,burton-barnes,Activo
4381,Stephanie Lamb,North,hogan,Activo
4382,William Porter,East,graham,Activo
4383,Terry Hudson,East,rodgers-dunn,Activo
4384,Jill Harvey,West,reeves,Activo
4385,Joseph Becker,West,mcgrath,Activo
4386,Steven Poole,East,walls-mullen,Activo
4387,Jerry Lutz,East,coleman-phillips,Activo
4388,Taylor Shaffer,North,chavez-garcia,Activo
4389,Brenda Valentine,South,potts,Activo
4390,Breanna Blair,North,hall-harvey,Activo
4391,Tony Hardin,North,morales-evans,Activo
4392,Daniel Jackson,Lake,peterson-holt,Activo
4393,Shawn Greene,North,clark,Activo
4394,Sara Landry,West,powers,Activo
4395,Megan Mahoney,New,davis,Activo
4396,Heather Lee,New,little,Activo
4397,Steven Nelson,South,morgan,Activo
4398,Jennifer Woods,North,richardson,Activo
4399,Harold Kennedy,West,scott,Activo
4400,Melissa Riley,South,wagner-mitchell,Activo
4401,Lisa Castaneda,East,tate,Activo
4402,Tina Dalton,North,aguilar,Activo
4403,Frank Miller,New,drake-terrell,Activo
4404,Geoffrey Young,North,williams,Activo
4405,Brandon Mendoza,West,barker-osborne,Activo
4406,Joseph Griffin,Lake,floyd,Activo
4407,Rebecca King,East,larson,Activo
4408,Teresa Luna,East,butler-beasley,Activo
4409,Matthew Patterson,South,romero,Activo
4410,Steve Bird,Port,thomas,Activo
4411,Vanessa Leach,South,thompson-mejia,Activo
4412,Jeremy Wallace,West,schneider,Activo
4413,Rhonda Rhodes,Lake,charles,Activo
4414,Austin Norman,South,hernandez,Activo
4415,Scott Ryan,Port,farmer,No Activo
4416,Nicole Salazar,Port,sandoval,Activo
4417,Janice Nichols,West,pace,Activo
4418,Tammy Hall,East,henson,Activo
4419,Richard Fisher,Lake,sandoval,Activo
4420,Brittany Green,Port,smith-hess,Activo
4421,Kristi Crawford,New,lucas-griffith,Activo
4422,William Webb Jr.,Lake,hodge,Activo
4423,Connie Bailey,Lake,hernandez,Activo
4424,Heidi Burns,Port,owens-graham,Activo
4425,Timothy Flores,New,benson,Activo
4426,David Prince,South,murray-jackson,Activo
4427,Austin Wallace,East,jensen,Activo
4428,Brenda Ford,West,sandoval,Activo
4429,Rebecca Simpson,East,howard,Activo
4430,Edward Bennett,North,powell-johnson,Activo
4431,Natalie Vaughn,South,brown-patterson,Activo
4432,Joseph Perry,South,reeves-ramos,Activo
4433,Daniel Brown,North,stewart-combs,Activo
4434,Alicia Kramer,South,lopez,Activo
4435,Traci Murray,New,smith-hicks,Activo
4436,Mary Burgess,Lake,hanson,Activo
4437,Jeffrey Ingram,Lake,chambers-young,Activo
4438,Lisa Leach,New,clayton,Activo
4439,Karen Reyes,East,williams-miller,Activo
4440,Lisa Rodriguez,New,davis,Activo
4441,Jennifer Jones,Port,ellis,Activo
4442,Denise Jones,Port,mcclure,Activo
4443,Jennifer Turner,East,miles,Activo
4444,Julie Gray,West,hunt-garcia,Activo
4445,Terrence Bridges,South,johnson,Activo
4446,Bruce Sanchez,Lake,williams,Activo
4447,Allison Howard,East,wolfe,Activo
4448,Dalton Kaufman,South,jones,Activo
4449,Katherine Smith,East,martinez,Activo
4450,Ryan Jacobs,Port,woods-marks,Activo
4451,Amy Thornton,East,ferguson-duarte,Activo
4452,Eric Casey,New,davis-williams,Activo
4453,Christopher Wallace,Port,anderson,Activo
4454,Frank Robertson,Port,wilson,Activo
4455,Caitlin Washington,North,lane,Activo
4456,David Peters,North,savage,Activo
4457,Aaron Hubbard,Port,wyatt,Activo
4458,Donna Long,West,stevenson,Activo
4459,Brian Dougherty,South,wallace,No Activo
4460,Andrea Evans DDS,Port,contreras-mclaughlin,Activo
4461,Austin Hughes,New,jones,Activo
4462,Darrell Taylor,Port,mcintosh-wheeler,Activo
4463,Henry Lyons,Lake,bullock-robinson,Activo
4464,Cynthia Bradley,Port,maldonado,Activo
4465,Laura Dillon,Port,moore,Activo
4466,Jimmy Barton,Lake,nunez-alexander,Activo
4467,Emily Allison,South,daniels,Activo
4468,Terri Contreras,East,johnson,Activo
4469,Melissa Thompson,New,payne-wilson,Activo
4470,Gary Allen,North,brown-sanchez,Activo
4471,Oscar Rice,New,wallace,Activo
4472,Michelle Moore,North,potter-matthews,Activo
4473,Kim Cox,West,perez-ward,Activo
4474,Gregory Hodge,Port,hughes,Activo
4475,Stephen Hoover,East,chambers,Activo
4476,Erica Curry DDS,East,aguilar-campbell,Activo
4477,Kevin Oliver,North,wright,Activo
4478,Bradley Le,New,castro,Activo
4479,Nancy Santana,East,ruiz-chavez,Activo
4480,Michelle Petersen,Lake,sutton,Activo
4481,Margaret Anderson,West,abbott-hart,Activo
4482,Brian Nelson,Port,hill,Activo
4483,Laura Banks,West,wilson-lopez,Activo
4484,Joel Wilson,East,lamb,Activo
4485,Bryan Frazier,West,miller-brown,Activo
4486,Megan Rodriguez,North,boone-baker,Activo
4487,Allison Rose,West,swanson-bird,Activo
4488,Seth Clark,New,lee,Activo
4489,Margaret Hart,Lake,baldwin,Activo
4490,Christopher Lambert,North,lee,Activo
4491,Cheryl Hutchinson,South,perry,Activo
4492,Shawn Price,South,hernandez-higgins,Activo
4493,Laura Austin,Port,nelson,Activo
4494,Kevin Swanson,South,glover,Activo
4495,Katrina Gomez,North,ford,Activo
4496,Autumn Foster,West,davis,Activo
4497,Jeremy Bailey MD,Port,schwartz-rogers,Activo
4498,Matthew Mcdowell,South,anderson,Activo
4499,Latoya Lee,East,rosario,Activo
4500,Robert Mills,North,wallace,Activo
4501,Brian Miller,East,lopez,Activo
4502,Erica Solomon,North,huerta-reed,Activo
4503,Melanie Shepherd,New,miller-padilla,Activo
4504,Richard Davidson,North,krause-gardner,Activo
4505,Christopher Atkins,Port,bonilla-wright,Activo
4506,Kenneth Ward,Port,hall-sullivan,Activo
4507,Jennifer Mendoza,Port,gonzalez,Activo
4508,Chad Thompson,Lake,gill,Activo
4509,Jonathon Williams,Lake,smith,Activo
4510,Shawn Mccullough,New,stuart,Activo
4511,Mark Schneider,East,miller-valentine,Activo
4512,Katherine Espinoza,North,valencia,Activo
4513,Thomas Cameron,Lake,robinson-shaw,Activo
4514,Linda Sanchez,West,salinas,Activo
4515,Erika Perry MD,East,moore,Activo
4516,Amanda Harris,North,taylor-carter,Activo
4517,Jennifer Powell,Port,myers-meadows,Activo
4518,Jamie Robinson,Port,davis-kim,Activo
4519,Madison Brown,South,phillips,Activo
4520,Teresa Burgess,South,ramirez,Activo
4521,Michael Noble,North,smith-stephenson,Activo
4522,Cindy Alvarez,East,oconnor,Activo
4523,Jason James,New,skinner,Activo
4524,Michael Pearson,East,harper,Activo
4525,Samantha Evans,West,french-watson,Activo
4526,Melissa Thompson,North,chang,Activo
